set_number,set_name,year_released,image_url,theme_name
76143,Avengers Truck Take-down,2020,https://cdn.rebrickable.com/media/sets/76143-1.jpg,Avengers
76144,Avengers Hulk Helicopter Rescue,2019,https://cdn.rebrickable.com/media/sets/76144-1.jpg,Avengers
76152,Avengers Wrath of Loki,2020,https://cdn.rebrickable.com/media/sets/76152-1.jpg,Avengers
76153,Avengers Helicarrier,2020,https://cdn.rebrickable.com/media/sets/76153-1.jpg,Avengers
76164,Iron Man Hulkbuster versus A.I.M. Agent,2020,https://cdn.rebrickable.com/media/sets/76164-1.jpg,Avengers
76166,Avengers Tower Battle,2020,https://cdn.rebrickable.com/media/sets/76166-1.jpg,Avengers
76167,Iron Man Armory,2020,https://cdn.rebrickable.com/media/sets/76167-1.jpg,Avengers
76168,Captain America Mech Armor,2021,https://cdn.rebrickable.com/media/sets/76168-1.jpg,Avengers
76169,Thor Mech Armor,2021,https://cdn.rebrickable.com/media/sets/76169-1.jpg,Avengers
76170,Iron Man vs. Thanos,2021,https://cdn.rebrickable.com/media/sets/76170-1.jpg,Avengers
76186,Black Panther Dragon Flyer,2021,https://cdn.rebrickable.com/media/sets/76186-1.jpg,Avengers
76190,Iron Man: Iron Monger Mayhem,2021,https://cdn.rebrickable.com/media/sets/76190-1.jpg,Avengers
76192,Avengers: Endgame Final Battle,2021,https://cdn.rebrickable.com/media/sets/76192-1.jpg,Avengers
76193,The Guardians' Ship,2021,https://cdn.rebrickable.com/media/sets/76193-1.jpg,Avengers
76237,Sanctuary II: Endgame Battle,2021,https://cdn.rebrickable.com/media/sets/76237-1.jpg,Avengers
76241,Hulk Mech Armor,2023,https://cdn.rebrickable.com/media/sets/76241-1.jpg,Avengers
76242,Thanos Mech Armor,2023,https://cdn.rebrickable.com/media/sets/76242-1.jpg,Avengers
76243,Rocket Mech Armor,2023,https://cdn.rebrickable.com/media/sets/76243-1.jpg,Avengers
76266,Endgame Final Battle,2023,https://cdn.rebrickable.com/media/sets/76266-1.jpg,Avengers
4529,Iron Man,2012,https://cdn.rebrickable.com/media/sets/4529-1.jpg,Constraction
4530,The Hulk,2012,https://cdn.rebrickable.com/media/sets/4530-1.jpg,Constraction
4597,Captain America,2012,https://cdn.rebrickable.com/media/sets/4597-1.jpg,Constraction
5001135,Marvel Super Heroes Collection,2012,https://cdn.rebrickable.com/media/sets/5001135-1.jpg,Constraction
30449,The Milano,2017,https://cdn.rebrickable.com/media/sets/30449-1.jpg,Guardians of the Galaxy
5002145,Rocket Raccoon,2014,https://cdn.rebrickable.com/media/sets/5002145-1.jpg,Guardians of the Galaxy
5004191,Guardians of the Galaxy / X-Men Collection,2014,https://cdn.rebrickable.com/media/sets/5004191-1.jpg,Guardians of the Galaxy
76019,Starblaster Showdown,2014,https://cdn.rebrickable.com/media/sets/76019-1.jpg,Guardians of the Galaxy
76020,Knowhere Escape Mission,2014,https://cdn.rebrickable.com/media/sets/76020-1.jpg,Guardians of the Galaxy
76021,The Milano Spaceship Rescue,2014,https://cdn.rebrickable.com/media/sets/76021-1.jpg,Guardians of the Galaxy
76079,Ravager Attack,2017,https://cdn.rebrickable.com/media/sets/76079-1.jpg,Guardians of the Galaxy
76080,Ayesha's Revenge,2017,https://cdn.rebrickable.com/media/sets/76080-1.jpg,Guardians of the Galaxy
76081,The Milano vs. The Abilisk,2017,https://cdn.rebrickable.com/media/sets/76081-1.jpg,Guardians of the Galaxy
76217,I Am Groot,2022,https://cdn.rebrickable.com/media/sets/76217-1.jpg,Guardians of the Galaxy
76249,Venomized Groot,2023,https://cdn.rebrickable.com/media/sets/76249-1.jpg,Guardians of the Galaxy
76253,Guardians of the Galaxy Headquarters,2023,https://cdn.rebrickable.com/media/sets/76253-1.jpg,Guardians of the Galaxy
76255,The New Guardians' Ship,2023,https://cdn.rebrickable.com/media/sets/76255-1.jpg,Guardians of the Galaxy
30167,Iron Man vs. Fighting Drone,2013,https://cdn.rebrickable.com/media/sets/30167-1.jpg,Iron Man
30168,Gun Mounting System,2013,https://cdn.rebrickable.com/media/sets/30168-1.jpg,Iron Man
6250093,Iron Man Mosaic,2018,https://cdn.rebrickable.com/media/sets/6250093-1.jpg,Iron Man
76006,Iron Man: Extremis Sea Port Battle,2013,https://cdn.rebrickable.com/media/sets/76006-1.jpg,Iron Man
76007,Iron Man: Malibu Mansion Attack,2013,https://cdn.rebrickable.com/media/sets/76007-1.jpg,Iron Man
76008,Iron Man vs. The Mandarin: Ultimate Showdown,2013,https://cdn.rebrickable.com/media/sets/76008-1.jpg,Iron Man
76165,Iron Man,2020,https://cdn.rebrickable.com/media/sets/76165-1.jpg,Iron Man
76194,Tony Stark's Sakaarian Iron Man,2021,https://cdn.rebrickable.com/media/sets/76194-1.jpg,Iron Man
76263,Iron Man Hulkbuster vs. Thanos,2023,https://cdn.rebrickable.com/media/sets/76263-1.jpg,Iron Man
10075,Spider-Man Action Pack,2002,https://cdn.rebrickable.com/media/sets/10075-1.jpg,Spider-Man
10781,Spider-Man's Techno Trike,2022,https://cdn.rebrickable.com/media/sets/10781-1.jpg,Spider-Man
10782,Hulk vs. Rhino Truck Showdown,2022,https://cdn.rebrickable.com/media/sets/10782-1.jpg,Spider-Man
10783,Spider-Man at Doc Ock's Lab,2022,https://cdn.rebrickable.com/media/sets/10783-1.jpg,Spider-Man
10784,Spider-Man Webquarters Hangout,2022,https://cdn.rebrickable.com/media/sets/10784-1.jpg,Spider-Man
10789,Spider-Man's Car and Doc Ock,2023,https://cdn.rebrickable.com/media/sets/10789-1.jpg,Spider-Man
10790,Team Spidey at Green Goblin's Lighthouse,2023,https://cdn.rebrickable.com/media/sets/10790-1.jpg,Spider-Man
10791,Team Spidey's Mobile Headquarters,2023,https://cdn.rebrickable.com/media/sets/10791-1.jpg,Spider-Man
1374,Green Goblin,2002,https://cdn.rebrickable.com/media/sets/1374-1.jpg,Spider-Man
1375,Wrestling Scene,2002,https://cdn.rebrickable.com/media/sets/1375-1.jpg,Spider-Man
1376,Spider-Man Action Studio,2002,https://cdn.rebrickable.com/media/sets/1376-1.jpg,Spider-Man
242001,Spider-Man,2020,https://cdn.rebrickable.com/media/sets/242001-1.jpg,Spider-Man
242104,Venom,2021,https://cdn.rebrickable.com/media/sets/242104-1.jpg,Spider-Man
242108,Iron Spider,2021,https://cdn.rebrickable.com/media/sets/242108-1.jpg,Spider-Man
242214,Spider-Man,2022,https://cdn.rebrickable.com/media/sets/242214-1.jpg,Spider-Man
242216,Carnage,2022,https://cdn.rebrickable.com/media/sets/242216-1.jpg,Spider-Man
30302,Spider-Man Glider,2014,https://cdn.rebrickable.com/media/sets/30302-1.jpg,Spider-Man
30305,Spider-Man Super Jumper,2015,https://cdn.rebrickable.com/media/sets/30305-1.jpg,Spider-Man
30443,Spider-Man Bridge Battle,2022,https://cdn.rebrickable.com/media/sets/30443-1.jpg,Spider-Man
30448,Spider-Man vs. The Venom Symbiote,2016,https://cdn.rebrickable.com/media/sets/30448-1.jpg,Spider-Man
30451,Spider-Man's Mini Spider Crawler,2019,https://cdn.rebrickable.com/media/sets/30451-1.jpg,Spider-Man
40343,Spider-Man and the Museum Break-In,2019,https://cdn.rebrickable.com/media/sets/40343-1.jpg,Spider-Man
40454,Spider-Man versus Venom and Iron Venom,2021,https://cdn.rebrickable.com/media/sets/40454-1.jpg,Spider-Man
4850,Spider-Man's First Chase,2003,https://cdn.rebrickable.com/media/sets/4850-1.jpg,Spider-Man
4851,The Origins,2003,https://cdn.rebrickable.com/media/sets/4851-1.jpg,Spider-Man
4852,The Final Showdown,2003,https://cdn.rebrickable.com/media/sets/4852-1.jpg,Spider-Man
4853,Spider-Man's Street Chase,2004,https://cdn.rebrickable.com/media/sets/4853-1.jpg,Spider-Man
4854,Doc Ock's Bank Robbery,2004,https://cdn.rebrickable.com/media/sets/4854-1.jpg,Spider-Man
4855,Spider-Man's Train Rescue,2004,https://cdn.rebrickable.com/media/sets/4855-1.jpg,Spider-Man
4856,Doc Ock's Hideout,2004,https://cdn.rebrickable.com/media/sets/4856-1.jpg,Spider-Man
4857,Doc Ock's Fusion Lab,2004,https://cdn.rebrickable.com/media/sets/4857-1.jpg,Spider-Man
5002125,Electro,2015,https://cdn.rebrickable.com/media/sets/5002125-1.jpg,Spider-Man
5004815,Ultimate Spider-man Collection,2015,https://cdn.rebrickable.com/media/sets/5004815-1.jpg,Spider-Man
65518,Spider-Man Co-Pack 1,2004,https://cdn.rebrickable.com/media/sets/65518-1.jpg,Spider-Man
65572,Spider-Man Co-Pack,2005,https://cdn.rebrickable.com/media/sets/65572-1.jpg,Spider-Man
682303,Miles Morales,2023,https://cdn.rebrickable.com/media/sets/682303-1.jpg,Spider-Man
682304,Green Goblin,2023,https://cdn.rebrickable.com/media/sets/682304-1.jpg,Spider-Man
682305,Venom,2023,https://cdn.rebrickable.com/media/sets/682305-1.jpg,Spider-Man
6873,Spider-Man's Doc Ock Ambush,2012,https://cdn.rebrickable.com/media/sets/6873-1.jpg,Spider-Man
76004,Spider-Man: Spider-Cycle Chase,2013,https://cdn.rebrickable.com/media/sets/76004-1.jpg,Spider-Man
76005,Spider-Man: Daily Bugle Showdown,2013,https://cdn.rebrickable.com/media/sets/76005-1.jpg,Spider-Man
76014,Spider-Trike vs. Electro,2014,https://cdn.rebrickable.com/media/sets/76014-1.jpg,Spider-Man
76015,Doc Ock Truck Heist,2014,https://cdn.rebrickable.com/media/sets/76015-1.jpg,Spider-Man
76016,Spider-Helicopter Rescue,2014,https://cdn.rebrickable.com/media/sets/76016-1.jpg,Spider-Man
76036,Carnage's SHIELD Sky Attack,2015,https://cdn.rebrickable.com/media/sets/76036-1.jpg,Spider-Man
76037,Rhino and Sandman Super Villain Team-up,2015,https://cdn.rebrickable.com/media/sets/76037-1.jpg,Spider-Man
76057,Spider-Man: Web Warriors Ultimate Bridge Battle,2016,https://cdn.rebrickable.com/media/sets/76057-1.jpg,Spider-Man
76058,Spider-Man: Ghost Rider Team-up,2016,https://cdn.rebrickable.com/media/sets/76058-1.jpg,Spider-Man
76059,Spider-Man: Doc Ock's Tentacle Trap,2016,https://cdn.rebrickable.com/media/sets/76059-1.jpg,Spider-Man
76082,ATM Heist Battle,2017,https://cdn.rebrickable.com/media/sets/76082-1.jpg,Spider-Man
76083,Beware the Vulture,2017,https://cdn.rebrickable.com/media/sets/76083-1.jpg,Spider-Man
76113,Spider-Man Bike Rescue,2019,https://cdn.rebrickable.com/media/sets/76113-1.jpg,Spider-Man
76114,Spider-Man's Spider Crawler,2019,https://cdn.rebrickable.com/media/sets/76114-1.jpg,Spider-Man
76115,Spider Mech vs. Venom,2019,https://cdn.rebrickable.com/media/sets/76115-1.jpg,Spider-Man
76128,Molten Man Battle,2019,https://cdn.rebrickable.com/media/sets/76128-1.jpg,Spider-Man
76129,Hydro-Man Attack,2019,https://cdn.rebrickable.com/media/sets/76129-1.jpg,Spider-Man
76130,Stark Jet and the Drone Attack,2019,https://cdn.rebrickable.com/media/sets/76130-1.jpg,Spider-Man
76133,Spider-Man Car Chase,2019,https://cdn.rebrickable.com/media/sets/76133-1.jpg,Spider-Man
76134,Spider-Man: Doc Ock Diamond Heist,2019,https://cdn.rebrickable.com/media/sets/76134-1.jpg,Spider-Man
76146,Spider-Man Mech,2020,https://cdn.rebrickable.com/media/sets/76146-1.jpg,Spider-Man
76147,Vulture's Trucker Robbery,2020,https://cdn.rebrickable.com/media/sets/76147-1.jpg,Spider-Man
76148,Spider-Man vs. Doc Ock,2020,https://cdn.rebrickable.com/media/sets/76148-1.jpg,Spider-Man
76149,The Menace of Mysterio,2020,https://cdn.rebrickable.com/media/sets/76149-1.jpg,Spider-Man
76150,Spiderjet vs. Venom Mech,2020,https://cdn.rebrickable.com/media/sets/76150-1.jpg,Spider-Man
76151,Venomosaurus Ambush,2020,https://cdn.rebrickable.com/media/sets/76151-1.jpg,Spider-Man
76163,Venom Crawler,2020,https://cdn.rebrickable.com/media/sets/76163-1.jpg,Spider-Man
76171,Miles Morales Mech Armor,2021,https://cdn.rebrickable.com/media/sets/76171-1.jpg,Spider-Man
76172,Spider-Man and Sandman Showdown,2021,https://cdn.rebrickable.com/media/sets/76172-1.jpg,Spider-Man
76173,Spider-Man and Ghost Rider vs. Carnage,2021,https://cdn.rebrickable.com/media/sets/76173-1.jpg,Spider-Man
76174,Spider-Man's Monster Truck vs. Mysterio,2021,https://cdn.rebrickable.com/media/sets/76174-1.jpg,Spider-Man
76175,Attack on the Spider Lair,2021,https://cdn.rebrickable.com/media/sets/76175-1.jpg,Spider-Man
76178,Daily Bugle,2021,https://cdn.rebrickable.com/media/sets/76178-1.jpg,Spider-Man
76184,Spider-Man vs. Mysterio's Drone Attack,2021,https://cdn.rebrickable.com/media/sets/76184-1.jpg,Spider-Man
76185,Spider-Man at the Sanctum Workshop,2021,https://cdn.rebrickable.com/media/sets/76185-1.jpg,Spider-Man
76195,Spider-Man's Drone Duel,2021,https://cdn.rebrickable.com/media/sets/76195-1.jpg,Spider-Man
76198,Spider-Man & Doctor Octopus Mech Battle,2021,https://cdn.rebrickable.com/media/sets/76198-1.jpg,Spider-Man
76199,Carnage,2021,https://cdn.rebrickable.com/media/sets/76199-1.jpg,Spider-Man
76219,Spider-Man & Green Goblin Mech Battle,2022,https://cdn.rebrickable.com/media/sets/76219-1.jpg,Spider-Man
76225,Miles Morales,2022,https://cdn.rebrickable.com/media/sets/76225-1.jpg,Spider-Man
76226,Spider-Man,2022,https://cdn.rebrickable.com/media/sets/76226-1.jpg,Spider-Man
76230,Venom,2022,https://cdn.rebrickable.com/media/sets/76230-1.jpg,Spider-Man
76244,Miles Morales vs. Morbius,2023,https://cdn.rebrickable.com/media/sets/76244-1.jpg,Spider-Man
76261,Spider-Man Final Battle,2023,https://cdn.rebrickable.com/media/sets/76261-1.jpg,Spider-Man
6866,Wolverine's Chopper Showdown,2012,https://cdn.rebrickable.com/media/sets/6866-1.jpg,X-Men
76022,X-Men vs. The Sentinel,2014,https://cdn.rebrickable.com/media/sets/76022-1.jpg,X-Men
211701,Batman,2017,https://cdn.rebrickable.com/media/sets/211701-1.jpg,The LEGO Batman Movie
211702,The Joker,2017,https://cdn.rebrickable.com/media/sets/211702-1.jpg,The LEGO Batman Movie
211803,Batman,2018,https://cdn.rebrickable.com/media/sets/211803-1.jpg,The LEGO Batman Movie
211804,Harley Quinn,2018,https://cdn.rebrickable.com/media/sets/211804-1.jpg,The LEGO Batman Movie
30521,The Mini Batmobile,2017,https://cdn.rebrickable.com/media/sets/30521-1.jpg,The LEGO Batman Movie
30522,Batman in the Phantom Zone,2017,https://cdn.rebrickable.com/media/sets/30522-1.jpg,The LEGO Batman Movie
30523,The Joker Battle Training,2017,https://cdn.rebrickable.com/media/sets/30523-1.jpg,The LEGO Batman Movie
30524,The Mini Batwing,2017,https://cdn.rebrickable.com/media/sets/30524-1.jpg,The LEGO Batman Movie
30526,The Mini Ultimate Batmobile,2018,https://cdn.rebrickable.com/media/sets/30526-1.jpg,The LEGO Batman Movie
30607,Disco Batman - Tears of Batman,2017,https://cdn.rebrickable.com/media/sets/30607-1.jpg,The LEGO Batman Movie
30612,Batgirl,2017,https://cdn.rebrickable.com/media/sets/30612-1.jpg,The LEGO Batman Movie
40301,Bat Shooter,2018,https://cdn.rebrickable.com/media/sets/40301-1.jpg,The LEGO Batman Movie
5004929,Batman Battle Pod,2017,https://cdn.rebrickable.com/media/sets/5004929-1.jpg,The LEGO Batman Movie
5004930,Accessory Pack,2017,https://cdn.rebrickable.com/media/sets/5004930-1.jpg,The LEGO Batman Movie
5005345,The LEGO Batman Movie Ultimate Vehicle Kit,2017,https://cdn.rebrickable.com/media/sets/5005345-1.jpg,The LEGO Batman Movie
66546,The LEGO Batman Movie Super Pack 2 in 1,2017,https://cdn.rebrickable.com/media/sets/66546-1.jpg,The LEGO Batman Movie
70900,The Joker Balloon Escape,2017,https://cdn.rebrickable.com/media/sets/70900-1.jpg,The LEGO Batman Movie
70901,Mr. Freeze Ice Attack,2017,https://cdn.rebrickable.com/media/sets/70901-1.jpg,The LEGO Batman Movie
70902,Catwoman Catcycle Chase,2017,https://cdn.rebrickable.com/media/sets/70902-1.jpg,The LEGO Batman Movie
70903,The Riddler Riddle Racer,2017,https://cdn.rebrickable.com/media/sets/70903-1.jpg,The LEGO Batman Movie
70904,Clayface Splat Attack,2017,https://cdn.rebrickable.com/media/sets/70904-1.jpg,The LEGO Batman Movie
70905,The Batmobile,2017,https://cdn.rebrickable.com/media/sets/70905-1.jpg,The LEGO Batman Movie
70906,The Joker Notorious Lowrider,2017,https://cdn.rebrickable.com/media/sets/70906-1.jpg,The LEGO Batman Movie
70907,Killer Croc Tail-Gator,2017,https://cdn.rebrickable.com/media/sets/70907-1.jpg,The LEGO Batman Movie
70908,The Scuttler,2017,https://cdn.rebrickable.com/media/sets/70908-1.jpg,The LEGO Batman Movie
70909,Batcave Break-in,2017,https://cdn.rebrickable.com/media/sets/70909-1.jpg,The LEGO Batman Movie
70910,Scarecrow Special Delivery,2017,https://cdn.rebrickable.com/media/sets/70910-1.jpg,The LEGO Batman Movie
70911,The Penguin Arctic Roller,2017,https://cdn.rebrickable.com/media/sets/70911-1.jpg,The LEGO Batman Movie
70912,Arkham Asylum,2017,https://cdn.rebrickable.com/media/sets/70912-1.jpg,The LEGO Batman Movie
70913,Scarecrow Fearful Face-off,2017,https://cdn.rebrickable.com/media/sets/70913-1.jpg,The LEGO Batman Movie
70914,Bane Toxic Truck Attack,2017,https://cdn.rebrickable.com/media/sets/70914-1.jpg,The LEGO Batman Movie
70915,Two-Face Double Demolition,2017,https://cdn.rebrickable.com/media/sets/70915-1.jpg,The LEGO Batman Movie
70916,The Batwing,2017,https://cdn.rebrickable.com/media/sets/70916-1.jpg,The LEGO Batman Movie
70917,The Ultimate Batmobile,2017,https://cdn.rebrickable.com/media/sets/70917-1.jpg,The LEGO Batman Movie
70918,The Bat-Dune Buggy,2018,https://cdn.rebrickable.com/media/sets/70918-1.jpg,The LEGO Batman Movie
70919,The Justice League Anniversary Party,2018,https://cdn.rebrickable.com/media/sets/70919-1.jpg,The LEGO Batman Movie
70920,Egghead Mech Food Fight,2018,https://cdn.rebrickable.com/media/sets/70920-1.jpg,The LEGO Batman Movie
70921,Harley Quinn Cannonball Attack,2018,https://cdn.rebrickable.com/media/sets/70921-1.jpg,The LEGO Batman Movie
70922,The Joker Manor,2017,https://cdn.rebrickable.com/media/sets/70922-1.jpg,The LEGO Batman Movie
70923,The Bat-Space Shuttle,2018,https://cdn.rebrickable.com/media/sets/70923-1.jpg,The LEGO Batman Movie
853650,Movie Maker Set,2017,https://cdn.rebrickable.com/media/sets/853650-1.jpg,The LEGO Batman Movie
853651,The Batman Movie Accessory Set,2017,https://cdn.rebrickable.com/media/sets/853651-1.jpg,The LEGO Batman Movie
21226,Art Project - Create Together,2021,https://cdn.rebrickable.com/media/sets/21226-1.jpg,LEGO Art
31197,Andy Warhol's Marilyn Monroe,2020,https://cdn.rebrickable.com/media/sets/31197-1.jpg,LEGO Art
31198,The Beatles,2020,https://cdn.rebrickable.com/media/sets/31198-1.jpg,LEGO Art
31199,Marvel Studios Iron Man,2020,https://cdn.rebrickable.com/media/sets/31199-1.jpg,LEGO Art
31200,The Sith,2020,https://cdn.rebrickable.com/media/sets/31200-1.jpg,LEGO Art
31201,Harry Potter Hogwarts Crests,2021,https://cdn.rebrickable.com/media/sets/31201-1.jpg,LEGO Art
31202,Disney's Mickey Mouse,2021,https://cdn.rebrickable.com/media/sets/31202-1.jpg,LEGO Art
31203,World Map,2021,https://cdn.rebrickable.com/media/sets/31203-1.jpg,LEGO Art
31204,Elvis Presley – The King,2022,https://cdn.rebrickable.com/media/sets/31204-1.jpg,LEGO Art
31205,Jim Lee Batman Collection,2022,https://cdn.rebrickable.com/media/sets/31205-1.jpg,LEGO Art
31206,The Rolling Stones,2022,https://cdn.rebrickable.com/media/sets/31206-1.jpg,LEGO Art
31207,Floral Art,2022,https://cdn.rebrickable.com/media/sets/31207-1.jpg,LEGO Art
31208,Hokusai - The Great Wave,2023,https://cdn.rebrickable.com/media/sets/31208-1.jpg,LEGO Art
31209,The Amazing Spider-Man,2023,https://cdn.rebrickable.com/media/sets/31209-1.jpg,LEGO Art
31210,Modern Art,2023,https://cdn.rebrickable.com/media/sets/31210-1.jpg,LEGO Art
75964,Harry Potter Advent Calendar 2019,2019,https://cdn.rebrickable.com/media/sets/75964-1.jpg,Harry Potter
75981,Harry Potter Advent Calendar 2020,2020,https://cdn.rebrickable.com/media/sets/75981-1.jpg,Harry Potter
76390,Harry Potter Advent Calendar 2021,2021,https://cdn.rebrickable.com/media/sets/76390-1.jpg,Harry Potter
76404,Harry Potter Advent Calendar 2022,2022,https://cdn.rebrickable.com/media/sets/76404-1.jpg,Harry Potter
76418,Harry Potter Advent Calendar 2023,2023,https://cdn.rebrickable.com/media/sets/76418-1.jpg,Harry Potter
6213821,The LEGO Batman Movie Series 2 - Sealed Box,2018,https://cdn.rebrickable.com/media/sets/6213821-1.jpg,The LEGO Batman Movie Series 2
71020,Disco Harley Quinn,2018,https://cdn.rebrickable.com/media/sets/71020-1.jpg,The LEGO Batman Movie Series 2
